bag_id,[histogram of segment features]
0,0.000000,0.019231,0.038462,0.019231,0.019231,0.019231,0.000000,0.000000,0.019231,0.000000,0.038462,0.019231,0.019231,0.000000,0.000000,0.019231,0.000000,0.000000,0.019231,0.000000,0.000000,0.019231,0.019231,0.000000,0.038462,0.000000,0.019231,0.000000,0.000000,0.038462,0.019231,0.019231,0.000000,0.019231,0.000000,0.019231,0.000000,0.057692,0.000000,0.000000,0.000000,0.019231,0.000000,0.019231,0.038462,0.000000,0.000000,0.038462,0.000000,0.019231,0.000000,0.000000,0.000000,0.000000,0.000000,0.019231,0.000000,0.000000,0.038462,0.000000,0.019231,0.000000,0.000000,0.000000,0.000000,0.000000,0.019231,0.000000,0.038462,0.000000,0.019231,0.019231,0.038462,0.000000,0.000000,0.000000,0.019231,0.019231,0.000000,0.000000,0.000000,0.019231,0.000000,0.000000,0.019231,0.000000,0.000000,0.000000,0.000000,0.000000,0.019231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019231,0.000000,0.019231
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026316,0.000000,0.000000,0.052632,0.000000,0.000000,0.000000,0.000000,0.026316,0.052632,0.026316,0.026316,0.000000,0.078947,0.026316,0.000000,0.000000,0.000000,0.000000,0.052632,0.026316,0.000000,0.000000,0.000000,0.026316,0.000000,0.026316,0.000000,0.000000,0.000000,0.026316,0.000000,0.000000,0.052632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052632,0.000000,0.000000,0.000000,0.026316,0.000000,0.000000,0.000000,0.026316,0.000000,0.000000,0.026316,0.000000,0.026316,0.026316,0.000000,0.000000,0.000000,0.026316,0.000000,0.000000,0.026316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026316,0.026316,0.000000,0.026316,0.000000,0.026316
2,0.015873,0.031746,0.000000,0.015873,0.000000,0.000000,0.015873,0.015873,0.015873,0.000000,0.000000,0.031746,0.000000,0.000000,0.015873,0.047619,0.000000,0.015873,0.000000,0.000000,0.015873,0.000000,0.000000,0.000000,0.000000,0.000000,0.015873,0.000000,0.000000,0.015873,0.000000,0.015873,0.000000,0.000000,0.000000,0.031746,0.015873,0.015873,0.000000,0.000000,0.015873,0.015873,0.000000,0.000000,0.015873,0.015873,0.000000,0.000000,0.015873,0.015873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031746,0.000000,0.000000,0.015873,0.031746,0.031746,0.000000,0.031746,0.000000,0.031746,0.000000,0.000000,0.000000,0.015873,0.000000,0.000000,0.031746,0.000000,0.015873,0.015873,0.015873,0.000000,0.031746,0.000000,0.015873,0.015873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031746,0.047619,0.015873,0.000000,0.031746,0.000000,0.000000,0.063492,0.000000,0.015873,0.000000,0.015873
3,0.000000,0.020408,0.000000,0.000000,0.000000,0.000000,0.040816,0.000000,0.000000,0.020408,0.000000,0.040816,0.020408,0.000000,0.020408,0.040816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020408,0.000000,0.000000,0.000000,0.040816,0.020408,0.020408,0.000000,0.000000,0.040816,0.000000,0.000000,0.000000,0.000000,0.020408,0.040816,0.000000,0.000000,0.000000,0.040816,0.061224,0.000000,0.020408,0.020408,0.020408,0.000000,0.000000,0.000000,0.000000,0.040816,0.020408,0.020408,0.000000,0.000000,0.020408,0.000000,0.020408,0.020408,0.000000,0.000000,0.000000,0.000000,0.000000,0.020408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020408,0.020408,0.000000,0.000000,0.000000,0.040816,0.000000,0.000000,0.000000,0.000000,0.040816,0.000000,0.020408,0.000000,0.040816,0.000000,0.000000,0.000000,0.000000,0.020408,0.040816,0.020408,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.027778,0.027778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.000000,0.000000,0.000000,0.027778,0.027778,0.027778,0.000000,0.027778,0.000000,0.000000,0.027778,0.000000,0.000000,0.027778,0.000000,0.027778,0.000000,0.083333,0.000000,0.000000,0.000000,0.055556,0.027778,0.000000,0.000000,0.055556,0.027778,0.027778,0.000000,0.027778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.000000,0.027778,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.027778,0.000000,0.027778,0.000000,0.000000,0.000000,0.027778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.000000,0.027778,0.027778,0.000000,0.027778,0.000000,0.027778,0.000000,0.000000,0.027778,0.000000,0.000000,0.000000,0.027778,0.000000,0.000000,0.027778
5,0.023256,0.000000,0.000000,0.000000,0.023256,0.000000,0.000000,0.023256,0.023256,0.023256,0.000000,0.023256,0.000000,0.000000,0.000000,0.000000,0.000000,0.023256,0.000000,0.000000,0.046512,0.000000,0.000000,0.000000,0.000000,0.000000,0.046512,0.000000,0.000000,0.023256,0.000000,0.000000,0.000000,0.023256,0.023256,0.046512,0.000000,0.023256,0.000000,0.000000,0.000000,0.023256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023256,0.000000,0.000000,0.000000,0.000000,0.000000,0.023256,0.069767,0.000000,0.000000,0.000000,0.000000,0.023256,0.046512,0.069767,0.023256,0.023256,0.000000,0.000000,0.000000,0.000000,0.023256,0.000000,0.000000,0.000000,0.000000,0.000000,0.046512,0.000000,0.000000,0.023256,0.023256,0.000000,0.000000,0.000000,0.023256,0.000000,0.000000,0.023256,0.000000,0.023256,0.000000,0.023256,0.000000,0.023256,0.000000,0.023256,0.000000,0.000000,0.000000,0.023256
6,0.000000,0.020833,0.020833,0.020833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020833,0.000000,0.020833,0.000000,0.000000,0.020833,0.000000,0.041667,0.020833,0.000000,0.020833,0.000000,0.020833,0.000000,0.041667,0.000000,0.041667,0.000000,0.020833,0.000000,0.020833,0.000000,0.000000,0.041667,0.000000,0.000000,0.000000,0.041667,0.000000,0.020833,0.000000,0.020833,0.020833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020833,0.020833,0.020833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.020833,0.000000,0.000000,0.000000,0.000000,0.000000,0.020833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020833,0.020833,0.041667,0.000000,0.083333,0.000000,0.041667,0.000000,0.000000,0.000000,0.020833,0.000000,0.020833,0.083333,0.000000
7,0.000000,0.000000,0.043478,0.043478,0.000000,0.000000,0.000000,0.000000,0.043478,0.000000,0.000000,0.086957,0.000000,0.043478,0.000000,0.000000,0.043478,0.000000,0.000000,0.043478,0.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043478,0.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043478,0.000000,0.000000,0.000000,0.043478,0.000000,0.000000,0.000000,0.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.043478,0.043478,0.086957,0.000000,0.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043478,0.043478
8,0.055556,0.027778,0.027778,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.055556,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.000000,0.000000,0.000000,0.000000,0.027778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.027778,0.083333,0.027778,0.000000,0.027778,0.000000,0.000000,0.000000,0.000000,0.055556,0.027778,0.000000,0.027778,0.027778,0.027778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.000000,0.000000,0.000000,0.027778,0.083333,0.027778,0.055556,0.000000,0.000000,0.000000,0.000000,0.000000,0.055556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027778,0.000000,0.027778,0.000000,0.000000
9,0.019608,0.019608,0.000000,0.000000,0.000000,0.019608,0.000000,0.000000,0.000000,0.000000,0.000000,0.019608,0.000000,0.039216,0.019608,0.019608,0.000000,0.000000,0.019608,0.078431,0.000000,0.019608,0.019608,0.019608,0.019608,0.000000,0.000000,0.019608,0.019608,0.058824,0.000000,0.000000,0.000000,0.058824,0.000000,0.019608,0.000000,0.000000,0.000000,0.000000,0.039216,0.000000,0.000000,0.019608,0.000000,0.000000,0.000000,0.039216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019608,0.019608,0.000000,0.000000,0.019608,0.019608,0.000000,0.039216,0.000000,0.000000,0.000000,0.000000,0.019608,0.019608,0.000000,0.019608,0.019608,0.000000,0.019608,0.000000,0.019608,0.019608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019608,0.019608,0.000000,0.019608,0.039216,0.000000,0.000000,0.000000,0.019608,0.000000,0.000000,0.000000,0.019608,0.000000
